category_name,duration_seconds,is_short,default_language,publish_hour_slt,publish_dow_slt,publish_is_weekend,tag_count,ch_subs_at_publish,ch_videos_at_publish,channel_age_days_at_publish,d30_views,publish_time_bucket,subscriber_tier,ch_avg_views_per_video_at_publish,topic_entertainment,topic_fashion,topic_food,topic_gaming,topic_health,topic_hobby,topic_humour,topic_knowledge,topic_lifestyle,topic_music,topic_pet,topic_politics,topic_religion,topic_society,topic_sports,topic_technology,topic_tourism,topic_vehicle,topic_missing
News & Politics,865.0,False,si,6,6,True,36,529000.0,6160.0,1717.4097151668866,23615.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,7.0,True,en,19,5,True,0,7880.0,6496.0,1944.2504592304747,1287.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Education,6.0,True,si,7,1,False,0,521000.0,5482.0,1155.4250562445138,76497.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,571.0,False,si,14,3,False,0,187000.0,3434.0,2193.8085919938426,27976.0,morning_afternoon,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,3601.0,False,si,20,4,False,26,10600.0,142.0,3585.479826388889,18.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
News & Politics,506.0,False,si,11,0,False,36,529000.0,6160.0,1718.6419836854052,5535.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,9.0,True,si,18,5,True,0,17800.0,393.0,926.943571754236,1678.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Education,1090.0,False,si,18,5,True,0,7140.0,777.0,2240.938805976481,151.0,evening,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
News & Politics,658.0,False,si,19,3,False,41,917000.0,65293.0,2523.352071759259,637.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,29.0,True,si,17,2,False,0,62600.0,524.0,1048.8242681180673,2567.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
News & Politics,92.0,False,si,21,3,False,17,287000.0,10213.0,1236.6210921574884,83.0,late_night,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sports,12.0,True,en,8,5,True,0,2340.0,1098.0,675.8788514680093,1635.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
News & Politics,200.0,False,si,19,1,False,19,3760000.0,163923.0,3829.092268518519,24701.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,73.0,False,si,13,6,True,19,3760000.0,163923.0,3826.8659375,114.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,97.0,False,si,23,3,False,18,3870000.0,180979.0,4293.480868055555,495.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,280.0,False,si,15,2,False,19,3760000.0,163923.0,3829.934699074074,206.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,8561.0,False,si,11,4,False,0,14700.0,42.0,1647.382630030764,673.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Education,41.0,True,si,9,4,False,0,43700.0,462.0,1011.0162793848378,1615.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Film & Animation,76.0,False,en,4,5,True,3,9910.0,479.0,560.3608920830671,81.0,early_morning,1k_to_10k,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Gaming,761.0,False,en,19,6,True,24,192.0,785.0,975.8790010958796,20.0,evening,under_1k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,34.0,True,si,9,3,False,19,1240.0,3799.0,3889.685949074074,829.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,914.0,False,si,17,2,False,23,265.0,7.0,107.1128109088426,41.0,evening,under_1k,,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
Travel & Events,205.0,False,si,18,6,True,0,2360.0,375.0,993.1570198220718,90.0,evening,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
People & Blogs,83.0,False,si,2,3,False,0,9010.0,2420.0,2607.243738425926,225.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Travel & Events,12.0,True,en-US,21,0,False,5,8750.0,125.0,4051.003263888889,159.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Travel & Events,30.0,True,en,13,6,True,9,26600.0,93.0,3679.13775462963,33.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Pets & Animals,16.0,True,en-GB,11,3,False,0,4290.0,2995.0,6231.451678240741,1681.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Science & Technology,177.0,False,en,23,4,False,0,384.0,56.0,1529.4474475194445,62.0,late_night,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Entertainment,97.0,False,si,15,3,False,19,5290000.0,57691.0,4069.139930555556,6416.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,18.0,True,en,14,3,False,0,1120.0,2774.0,2251.2049462972222,61.0,morning_afternoon,1k_to_10k,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Autos & Vehicles,9.0,True,en,5,0,False,5,7560.0,5846.0,974.9303513777314,1590.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
News & Politics,150.0,False,si,17,0,False,19,3760000.0,163923.0,3828.023726851852,15157.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,137.0,False,si,11,4,False,29,1130000.0,11595.0,3469.041087962963,76720.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,88.0,False,si,15,6,True,18,3870000.0,180979.0,4289.165740740741,683.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pets & Animals,147.0,False,en-GB,5,5,True,1,4290.0,2995.0,6233.202094907408,10.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Education,15.0,True,en,17,0,False,6,7180.0,312.0,1291.2122702283912,92.0,evening,1k_to_10k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
News & Politics,76.0,False,si,8,2,False,19,3760000.0,163923.0,3829.667060185185,181.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Sports,90.0,False,en,22,5,True,17,658000.0,15889.0,4474.359664351852,568.0,late_night,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
News & Politics,713.0,False,si,14,5,True,41,917000.0,65293.0,2525.1735416666666,539.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,6012.0,False,si,22,5,True,16,1130000.0,11595.0,3470.509791666667,3786.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,20.0,True,si,17,3,False,0,127000.0,5222.0,1506.880001473148,1774.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Gaming,78.0,False,en,13,0,False,0,1100.0,12.0,3669.136226851852,409.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
News & Politics,426.0,False,si,17,1,False,18,3870000.0,180979.0,4291.222777777778,465.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,700.0,False,si,12,4,False,41,917000.0,65293.0,2524.075127314815,817.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,1118.0,False,en,21,4,False,29,1560000.0,47279.0,4351.492407407407,2135.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Comedy,9.0,True,si,18,0,False,0,41600.0,8584.0,1003.0301070071296,14334.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,254.0,False,si,1,2,False,24,2400.0,2010.0,435.054693713588,17.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,248.0,False,si,22,4,False,19,3760000.0,163923.0,3825.2265046296297,8967.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,93.0,False,si,17,5,True,18,287000.0,10213.0,1238.4224578982291,107.0,evening,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,526.0,False,si,13,2,False,41,917000.0,65293.0,2529.1216319444443,1523.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,44.0,True,en,16,4,False,0,3630.0,4361.0,1619.742823925972,17.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Travel & Events,23.0,True,si,19,4,False,18,870.0,93.0,1637.7070959401851,1030.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
News & Politics,109.0,False,si,22,2,False,19,3760000.0,163923.0,3830.2400578703705,145.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,40.0,True,en,8,5,True,20,319.0,1410.0,396.4140938897801,3.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Pets & Animals,32.0,True,en-US,17,4,False,0,39300.0,609.0,1455.3032272896066,11497.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,10.0,True,si,22,2,False,18,3870000.0,180979.0,4292.435046296297,122526.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,37.0,True,en-GB,18,2,False,0,4070.0,38.0,709.660958305544,10622.0,evening,1k_to_10k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,12.0,True,en,7,5,True,0,1550.0,1656.0,2312.678479960104,1226.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,189.0,False,si,11,2,False,21,3150000.0,328074.0,5484.518032407407,11172.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,348.0,False,si,0,6,True,44,14000.0,739.0,2984.957395833333,368.0,early_morning,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Comedy,13.0,True,en,20,3,False,20,15700.0,100.0,1875.8528743505087,287687.0,evening,10k_to_100k,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,1662.0,False,si,14,2,False,23,870000.0,6435.0,4675.053182870371,105.0,morning_afternoon,500k_to_1m,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Sports,558.0,False,en,22,4,False,9,658000.0,15889.0,4466.375509259259,152.0,late_night,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
News & Politics,97.0,False,si,20,4,False,18,3870000.0,180979.0,4287.342731481482,11763.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,182.0,False,si,21,3,False,21,3150000.0,328074.0,5478.952384259259,1000.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,318.0,False,si,21,1,False,28,5290000.0,57691.0,4067.3728009259257,372600.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,87.0,False,si,16,1,False,23,870000.0,6435.0,4674.162673611111,160.0,evening,500k_to_1m,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,204.0,False,si,17,0,False,26,17200.0,2069.0,886.394053518912,220.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Entertainment,1316.0,False,en,21,2,False,24,5300000.0,12023.0,4249.235231481482,303899.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,2151.0,False,en,19,6,True,24,6550000.0,33954.0,5274.102546296296,16067.0,evening,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
People & Blogs,51.0,True,en,17,5,True,0,70.0,29.0,21.91653650917824,882.0,evening,under_1k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,6648.0,False,en,21,4,False,0,3660.0,157.0,1086.4055107758218,236.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
News & Politics,243.0,False,si,21,4,False,13,287000.0,10213.0,1237.6131639167477,45825.0,late_night,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,192.0,False,si,2,2,False,24,2400.0,2010.0,435.05991362099536,16.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Education,3945.0,False,si,17,4,False,23,61700.0,703.0,856.3227321712732,50497.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Education,354.0,False,si,23,6,True,0,187000.0,3434.0,2190.196450790139,500.0,late_night,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
People & Blogs,1480.0,False,si,13,2,False,23,878000.0,1027.0,2668.03050925926,85766.0,morning_afternoon,500k_to_1m,,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Autos & Vehicles,11.0,True,si,6,5,True,7,1160.0,767.0,1514.2729389308795,202.0,morning_afternoon,1k_to_10k,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Education,730.0,False,si,17,5,True,0,14900.0,10.0,917.8413354370948,126.0,evening,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,104.0,False,si,20,6,True,9,1440000.0,1002.0,2474.242685185185,2455.0,evening,1m_plus,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Film & Animation,13.0,True,en,21,2,False,0,380.0,552.0,4251.539756944445,1319.0,late_night,under_1k,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,588.0,False,ta,13,5,True,23,8330.0,164.0,195.6977207584144,2358.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,1990.0,False,si,8,6,True,26,535000.0,28770.0,3377.6844328703705,2852.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,54.0,True,si,20,0,False,19,3760000.0,163923.0,3828.1622453703694,553.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Gaming,113.0,False,en-US,8,6,True,8,1230.0,1510.0,2548.472986111111,635.0,morning_afternoon,1k_to_10k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,1040.0,False,si,14,2,False,0,3150000.0,328074.0,5484.640162037037,431.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Film & Animation,27.0,True,si,9,4,False,0,16000.0,82.0,858.5987192016435,151.0,morning_afternoon,10k_to_100k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Music,269.0,False,en,17,4,False,15,635.0,43.0,567.9128158239467,28.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,79.0,False,si,21,1,False,19,3760000.0,163923.0,3829.2010532407407,412.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,71.0,False,si,14,4,False,17,287000.0,10213.0,1230.332133824155,10017.0,morning_afternoon,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Entertainment,409.0,False,en,12,5,True,23,2370000.0,3752.0,2452.7913296840047,3495.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Travel & Events,24.0,True,en,22,3,False,0,6040.0,6636.0,4438.425185185185,23.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Education,317.0,False,en,15,5,True,0,13200.0,276.0,2301.016609050462,105.0,evening,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
News & Politics,407.0,False,si,12,5,True,19,3760000.0,163923.0,3825.8376967592594,168.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,516.0,False,si,11,1,False,36,529000.0,6160.0,1719.6320299817014,22184.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Film & Animation,123.0,False,en,7,5,True,39,96500.0,200.0,1391.404457470139,839.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,642.0,False,si,11,1,False,41,917000.0,65293.0,2528.018287037037,2769.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,78.0,False,si,12,5,True,33,535000.0,28770.0,3376.847222222222,2930.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,686.0,False,en,15,1,False,0,512.0,337.0,1891.8875390718056,77.0,evening,under_1k,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Education,37.0,True,ta,19,4,False,11,15500.0,1722.0,5039.169293981481,20274.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gaming,55.0,True,en,8,2,False,17,13000.0,1625.0,2361.7174261965856,412.0,morning_afternoon,10k_to_100k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entertainment,74.0,False,si,22,3,False,12,1130000.0,11595.0,3475.5204050925927,705.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,314.0,False,si,10,1,False,19,3760000.0,163923.0,3828.726446759259,7110.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,1613.0,False,si,17,0,False,29,1710000.0,5637.0,4222.867106481482,3793.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Education,6.0,True,si,21,5,True,7,2590.0,775.0,334.31547483725694,3820.0,late_night,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Music,16.0,True,en,14,2,False,10,3100.0,660.0,2484.045775462963,2088.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,122.0,False,si,8,4,False,37,131000.0,34126.0,4053.806516203704,3.0,morning_afternoon,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Pets & Animals,10.0,True,en,8,5,True,6,667.0,224.0,5377.85943287037,504.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Music,5.0,True,en,10,4,False,0,152000.0,738.0,2148.937892511725,38226.0,morning_afternoon,100k_to_250k,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
Howto & Style,7.0,True,en,19,5,True,0,7880.0,6496.0,1944.2501814526968,1111.0,evening,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Film & Animation,8.0,True,si,10,5,True,0,255.0,103.0,642.9615755946759,1726.0,morning_afternoon,under_1k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Entertainment,58.0,True,si,22,4,False,34,5300000.0,12023.0,4244.277094907407,7006.0,late_night,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pets & Animals,56.0,True,si,17,4,False,0,68300.0,1127.0,2410.388182382349,48988.0,evening,10k_to_100k,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,236.0,False,si,14,5,True,41,917000.0,65293.0,2525.1428819444445,1083.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,129.0,False,si,1,1,False,21,3150000.0,328074.0,5483.097928240741,3329.0,early_morning,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Science & Technology,26.0,True,en,9,6,True,0,53300.0,2634.0,1588.6615416860418,671.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
Comedy,101.0,False,en,7,6,True,0,229000.0,1232.0,2732.987604166666,2010.0,morning_afternoon,100k_to_250k,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,163.0,False,si,7,3,False,19,3760000.0,163923.0,3830.621273148148,940.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,207.0,False,si,15,3,False,31,615000.0,26594.0,3283.089351851852,169.0,evening,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Howto & Style,44.0,True,en,17,2,False,0,3630.0,4361.0,1617.7866896667128,16.0,evening,1k_to_10k,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Howto & Style,29.0,True,en,8,0,False,15,30.0,204.0,882.5186555700925,24.0,morning_afternoon,under_1k,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Education,187.0,False,en-US,8,6,True,0,16100.0,642.0,1787.483056724977,423.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Music,267.0,False,si,2,2,False,24,2400.0,2010.0,435.0574599172917,15.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
News & Politics,92.0,False,si,11,2,False,18,3870000.0,180979.0,4291.989571759259,1612.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
News & Politics,695.0,False,si,17,5,True,30,890000.0,3340.0,2765.952233796296,47358.0,evening,500k_to_1m,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
News & Politics,1186.0,False,si,14,5,True,41,917000.0,65293.0,2525.166435185185,11384.0,morning_afternoon,500k_to_1m,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,42.0,True,en,21,2,False,0,4050000.0,1572.0,3780.932766203704,12032.0,late_night,1m_plus,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Autos & Vehicles,58.0,True,en,6,0,False,0,48800.0,1210.0,957.6485314751852,5890.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Entertainment,173.0,False,si,14,5,True,30,1130000.0,11595.0,3470.155578703704,4749.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,699.0,False,si,13,6,True,22,64900.0,818.0,2750.6637037037035,31.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
People & Blogs,43.0,True,en,14,2,False,0,1330000.0,1092.0,498.1728985551388,122598.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
Education,6081.0,False,en,10,1,False,22,18800.0,293.0,1970.9552735173493,532.0,morning_afternoon,10k_to_100k,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
,118.0,False,en,19,6,True,10,19500.0,1986.0,894.8335560852662,506.0,evening,10k_to_100k,,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,299.0,False,si,21,4,False,13,287000.0,10213.0,1237.6080481760068,19268.0,late_night,250k_to_500k,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Music,5785.0,False,en-US,3,6,True,33,23300.0,153.0,586.5019214414004,1127.0,early_morning,10k_to_100k,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Autos & Vehicles,16.0,True,en,5,2,False,4,7560.0,5846.0,976.9302472110649,1443.0,early_morning,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Education,21.0,True,si,11,3,False,7,2590.0,775.0,331.900173911331,728.0,morning_afternoon,1k_to_10k,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Entertainment,87.0,False,si,13,5,True,28,5290000.0,57691.0,4071.0725347222224,10729.0,morning_afternoon,1m_plus,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gaming,72.0,False,en,7,5,True,6,182000.0,19.0,2141.908718893553,1626.0,morning_afternoon,100k_to_250k,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
News & Politics,1823.0,False,si,19,1,False,27,3150000.0,328074.0,5483.873310185185,66467.0,evening,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Autos & Vehicles,14.0,True,en,8,5,True,0,4570.0,241.0,384.577887962581,19.0,morning_afternoon,1k_to_10k,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
News & Politics,139.0,False,si,13,5,True,19,3760000.0,163923.0,3825.876550925926,373.0,morning_afternoon,1m_plus,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Education,705.0,False,en,20,4,False,19,183000.0,777.0,1782.415206581771,8258.0,evening,100k_to_250k,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
