horizon_days,candidate_a,candidate_b,fold_weights_on_candidate_a,final_median_weight_on_candidate_a,wape_pct,total_view_capture_pct,top_decile_wape_pct,top_decile_view_capture_pct,median_absolute_error_views,mae_views,rmsle,log_r2
7,log_squared_filtered,log_squared_filtered,1.00|1.00|1.00|1.00|1.00,1.0,94.60415188748253,20.57481837775006,92.57405786132287,8.96268007153284,1262.3312177717648,16316.895174507537,2.041725156777773,0.32050006235874273
7,log_squared_filtered,log_squared_all_rows,1.00|1.00|0.72|1.00|0.98,1.0,94.72328308885994,20.520938362765406,92.73131693612264,8.917489595796654,1260.6477818059202,16337.442383970396,2.0402486692926036,0.3214824770474741
7,log_squared_filtered,log_weighted_sqrt,0.89|0.98|0.98|1.00|0.94,0.98,94.94569049497792,22.34041108595477,92.20792854123826,9.338172841337657,1577.9322425601636,16375.80220496406,2.078006228905255,0.2961363269846027
7,log_squared_filtered,log_weighted_linear_capped,0.99|1.00|1.00|1.00|1.00,1.0,94.66947761636303,20.77254865781877,92.55377731139906,8.982960621456641,1342.1584523431977,16328.162260032586,2.0485803139302807,0.3159295170371845
7,log_squared_filtered,raw_absolute,0.41|0.37|0.52|0.46|0.35,0.41000000000000003,94.08124791288336,19.852266113349337,93.02743216161497,7.775331432395093,1258.9843879940481,16226.707067858519,2.0901841704870696,0.2878623121207552
7,log_squared_filtered,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,94.60415188748253,20.57481837775006,92.57405786132287,8.96268007153284,1262.3312177717648,16316.895174507537,2.041725156777773,0.32050006235874273
7,log_squared_all_rows,log_squared_all_rows,1.00|1.00|1.00|1.00|1.00,1.0,95.36897584758722,21.46478252274572,92.91644588969491,9.284729449211719,1291.4772857341545,16448.80854337133,2.0618604269361875,0.30703166819702876
7,log_squared_all_rows,log_weighted_sqrt,0.89|1.00|0.99|1.00|0.96,0.99,95.72451668258061,22.865538612417723,92.63890503832191,9.56859293473175,1606.0921562520641,16510.130614539452,2.0959202142793933,0.28394834319392614
7,log_squared_all_rows,log_weighted_linear_capped,0.99|1.00|1.00|1.00|1.00,1.0,95.43376774243274,21.66263224951363,92.89597628289641,9.305199056010233,1382.7955753442436,16459.983555622475,2.068465156965107,0.30258500517212306
7,log_squared_all_rows,raw_absolute,0.32|0.21|0.50|0.35|0.27,0.32,94.3971769517217,20.378889413639,93.05683345507364,7.86971142355562,1276.937094688461,16281.197076028979,2.103983920860075,0.2784279634279735
7,log_squared_all_rows,raw_squared,1.00|1.00|1.00|1.00|0.99,1.0,95.42796520253731,21.706338080867567,92.88002151248186,9.321153826424789,1318.4149733018162,16458.98275985051,2.08341843504138,0.29246510007887905
7,log_weighted_sqrt,log_weighted_sqrt,1.00|1.00|1.00|1.00|1.00,1.0,106.80784843602882,57.64259356611673,85.95880686769841,18.280877264878978,5721.690710925801,18421.733422631783,2.615725739884893,-0.11526808267850974
7,log_weighted_sqrt,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,106.80784843602882,57.64259356611673,85.95880686769841,18.280877264878978,5721.690710925801,18421.733422631783,2.615725739884893,-0.11526808267850974
7,log_weighted_sqrt,raw_absolute,0.07|0.02|0.00|0.00|0.03,0.02,94.62556609361637,19.6654244475258,93.52086429512839,6.728387999193106,1493.5632456126398,16320.588599687722,2.172884768248396,0.23039434087270327
7,log_weighted_sqrt,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,106.80784843602882,57.64259356611673,85.95880686769841,18.280877264878978,5721.690710925801,18421.733422631783,2.615725739884893,-0.11526808267850974
7,log_weighted_linear_capped,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,137.54571717654954,100.19855456553077,81.06189539016529,20.353290238803794,14267.679909302457,23723.261654958875,3.3392433082531925,-0.8175693481883697
7,log_weighted_linear_capped,raw_absolute,0.00|0.00|0.00|0.00|0.00,0.0,94.42562724723746,18.6578750752902,93.71647533785921,6.532955248327515,1243.3391723632812,16286.104054003543,2.1528029225354497,0.2445540277051137
7,log_weighted_linear_capped,raw_squared,1.00|1.00|1.00|0.71|0.46,1.0,143.205876610333,106.74088663382572,80.76215296949177,20.618977806362533,14994.418802645585,24699.50029046706,3.506144450479295,-1.0038004549143165
7,raw_absolute,raw_absolute,1.00|1.00|1.00|1.00|1.00,1.0,94.42562724723746,18.6578750752902,93.71647533785921,6.532955248327515,1243.3391723632812,16286.104054003543,2.1528029225354497,0.2445540277051137
7,raw_absolute,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,94.42562724723746,18.6578750752902,93.71647533785921,6.532955248327515,1243.3391723632812,16286.104054003543,2.1528029225354497,0.2445540277051137
7,raw_squared,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,144.94266994183346,107.9115633375783,82.2664186274624,23.197909371100188,13033.99169921875,24999.05452951971,3.5359084019057034,-1.0379657148103125
14,log_squared_filtered,log_squared_filtered,1.00|1.00|1.00|1.00|1.00,1.0,90.96765247356768,21.893641388555505,89.81991374578355,12.14876291055023,1180.7566132172612,16052.240400286533,1.9617124643571633,0.39671792153186536
14,log_squared_filtered,log_squared_all_rows,0.00|0.00|0.00|0.00|0.00,0.0,89.94379525424246,23.34405659545536,88.46203063789187,13.264898314024196,1241.4335410084545,15871.569559902333,1.953214869281618,0.4019331034081117
14,log_squared_filtered,log_weighted_sqrt,0.81|0.97|0.97|0.95|0.96,0.96,91.38860765252561,24.319989048764363,89.32971458006453,12.572309281010211,1517.5934663077192,16126.522560446065,2.012507087782284,0.36507188525436063
14,log_squared_filtered,log_weighted_linear_capped,0.98|1.00|1.00|1.00|1.00,1.0,91.06953558636677,22.211951763647818,89.78250767667299,12.186168979660783,1287.9168492630788,16070.218793428596,1.9742850604502702,0.38896028368643953
14,log_squared_filtered,raw_absolute,0.81|0.78|0.62|0.87|0.72,0.78,90.97082680917282,23.506113299884202,89.40399673166552,12.526952470771644,1211.309739087387,16052.800546633716,1.993156764386482,0.37722289725970715
14,log_squared_filtered,raw_squared,0.98|1.00|0.98|0.99|0.99,0.99,91.00863355157918,22.829440474970472,89.5956405034252,12.386110382046793,1278.382904257434,16059.47196115697,2.0116127215172357,0.36563608908822487
14,log_squared_all_rows,log_squared_all_rows,1.00|1.00|1.00|1.00|1.00,1.0,89.94379525424246,23.34405659545536,88.46203063789187,13.264898314024196,1241.4335410084545,15871.569559902333,1.953214869281618,0.4019331034081117
14,log_squared_all_rows,log_weighted_sqrt,0.88|1.00|1.00|0.99|0.99,0.99,90.27340895300388,24.44473720285386,88.28245924049065,13.431230643379074,1474.3259221327758,15929.733513658128,1.986155108429599,0.3815906542308831
14,log_squared_all_rows,log_weighted_linear_capped,0.99|1.00|1.00|1.00|1.00,1.0,89.99562703028109,23.501606970180898,88.44373991918675,13.28318903272931,1304.7675170476118,15880.715845496408,1.9596054876267448,0.3980131354954739
14,log_squared_all_rows,raw_absolute,0.95|0.94|0.77|0.99|0.94,0.9400000000000001,90.08310985829779,23.691289347694553,88.51449281608232,13.191639196280528,1253.3022528394197,15896.153150384858,1.9635904897448788,0.39556227675427813
14,log_squared_all_rows,raw_squared,0.99|1.00|0.99|1.00|1.00,1.0,89.98745182094822,23.61216669526155,88.40359909120578,13.32842890659597,1284.2663972783198,15879.273240109049,1.9714584201869312,0.3907087171482354
14,log_weighted_sqrt,log_weighted_sqrt,1.00|1.00|1.00|1.00|1.00,1.0,98.81152585947012,52.6611290718456,82.7054842543312,18.70406330665886,4890.280430571681,17436.377924298173,2.5527533124902404,-0.02156832313897583
14,log_weighted_sqrt,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,98.81152585947012,52.6611290718456,82.7054842543312,18.70406330665886,4890.280430571681,17436.377924298173,2.5527533124902404,-0.02156832313897583
14,log_weighted_sqrt,raw_absolute,0.24|0.02|0.00|0.03|0.01,0.02,92.6453325087138,29.66537786027168,88.21499928364767,13.42220790608729,1767.2743737573771,16348.285450440508,2.187342952957456,0.24996162606411654
14,log_weighted_sqrt,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,98.81152585947012,52.6611290718456,82.7054842543312,18.70406330665886,4890.280430571681,17436.377924298173,2.5527533124902404,-0.02156832313897583
14,log_weighted_linear_capped,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,122.33565351387865,85.52508227779227,80.31981758199954,20.961849522243185,11480.2398571969,21587.468361916286,3.238146821134643,-0.6437765990984083
14,log_weighted_linear_capped,raw_absolute,0.00|0.00|0.00|0.00|0.00,0.0,91.85270760221145,27.574826273420893,88.47172446361647,13.16467773195929,1334.0145874023438,16208.418088796463,2.143325765953358,0.2798448169332537
14,log_weighted_linear_capped,raw_squared,1.00|0.99|1.00|0.81|1.00,1.0,123.85167902762026,87.90927451726849,80.02832104648412,21.506253279207595,11696.786015246602,21854.987698051944,3.275729190048192,-0.6821538056905023
14,raw_absolute,raw_absolute,1.00|1.00|1.00|1.00|1.00,1.0,91.85270760221145,27.574826273420893,88.47172446361647,13.16467773195929,1334.0145874023438,16208.418088796463,2.143325765953358,0.2798448169332537
14,raw_absolute,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,91.85270760221145,27.574826273420893,88.47172446361647,13.16467773195929,1334.0145874023438,16208.418088796463,2.143325765953358,0.2798448169332537
14,raw_squared,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,133.9147535205265,106.82700797973797,78.51285604017822,31.989083340738038,11382.24951171875,23630.727607060362,3.377145432965929,-0.7879247977083452
21,log_squared_filtered,log_squared_filtered,1.00|1.00|1.00|1.00|1.00,1.0,93.12170554296956,16.411812811719326,92.07973249036395,8.037271900723276,1276.4957488172631,22341.277554821925,2.010934512236646,0.3700894946846752
21,log_squared_filtered,log_squared_all_rows,0.52|0.37|0.81|0.57|0.00,0.52,93.23446090123568,17.120927142937596,91.85206976212828,8.27964518156951,1314.398606211756,22368.329236705635,2.022290533805405,0.36295502560324167
21,log_squared_filtered,log_weighted_sqrt,0.96|1.00|0.99|1.00|1.00,1.0,93.22981191091091,16.738542205148185,92.03438038596013,8.082515296175263,1346.0114625396543,22367.21387501214,2.0224894735516474,0.36282968278326255
21,log_squared_filtered,log_weighted_linear_capped,0.98|1.00|1.00|1.00|1.00,1.0,93.19697343901477,16.629612536326064,92.05826347525097,8.05874091583625,1335.1670651343522,22359.33543882124,2.0198779075358018,0.3644741294215561
21,log_squared_filtered,raw_absolute,0.66|0.65|0.89|0.75|0.37,0.66,93.23126492221601,18.61723278780742,91.3436433128029,8.80505342431968,1353.3130799615287,22367.562473963037,2.062481116551447,0.3373824139975484
21,log_squared_filtered,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,93.12170554296956,16.411812811719326,92.07973249036395,8.037271900723276,1276.4957488172631,22341.277554821925,2.010934512236646,0.3700894946846752
21,log_squared_all_rows,log_squared_all_rows,1.00|1.00|1.00|1.00|1.00,1.0,93.06450477998644,18.464496275958833,91.18271989021085,9.104632359471287,1338.9926613033672,22327.554243863407,2.0249505382820088,0.36127805890915565
21,log_squared_all_rows,log_weighted_sqrt,0.99|1.00|1.00|1.00|1.00,1.0,93.08710629327396,18.530759048382272,91.17387067090853,9.113384999617914,1352.5714621090112,22332.976681935947,2.027680051390364,0.35955497987328866
21,log_squared_all_rows,log_weighted_linear_capped,0.99|1.00|1.00|1.00|1.00,1.0,93.10054465988439,18.571804105383443,91.1728374954247,9.11426324175622,1358.746968649429,22336.2007452902,2.0288249794059796,0.35883152208335967
21,log_squared_all_rows,raw_absolute,0.65|0.69|0.80|0.73|0.47,0.6900000000000001,93.01882759597937,20.609711880483502,90.38898290557829,10.007195431461609,1401.012851367239,22316.5956103217,2.0637900622788607,0.3365410916939229
21,log_squared_all_rows,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,93.06450477998644,18.464496275958833,91.18271989021085,9.104632359471287,1338.9926613033672,22327.554243863407,2.0249505382820088,0.36127805890915565
21,log_weighted_sqrt,log_weighted_sqrt,1.00|1.00|1.00|1.00|1.00,1.0,103.0272537949985,45.07307968871233,86.6308848709276,14.88149481784994,5243.762163098409,24717.765415959126,2.571908193768295,-0.03037169572724996
21,log_weighted_sqrt,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,103.0272537949985,45.07307968871233,86.6308848709276,14.88149481784994,5243.762163098409,24717.765415959126,2.571908193768295,-0.03037169572724996
21,log_weighted_sqrt,raw_absolute,0.02|0.00|0.00|0.00|0.00,0.0,93.4798363916104,26.380931124052182,88.18432663984362,13.011667833402093,1470.815325540745,22427.198454184505,2.204558302653304,0.2429471936351958
21,log_weighted_sqrt,raw_squared,1.00|1.00|1.00|1.00|1.00,1.0,103.0272537949985,45.07307968871233,86.6308848709276,14.88149481784994,5243.762163098409,24717.765415959126,2.571908193768295,-0.03037169572724996
21,log_weighted_linear_capped,log_weighted_linear_capped,1.00|1.00|1.00|1.00|1.00,1.0,117.22049205938123,68.46501295933787,83.61781477975998,17.87700487937956,11990.046450627937,28122.933669884358,3.1418380175524088,-0.5376255154586604
21,log_weighted_linear_capped,raw_absolute,0.00|0.00|0.00|0.00|0.00,0.0,93.4431197551201,26.251439786132774,88.2017323327859,12.994262140459833,1451.5029296875,22418.389588819264,2.201469482371879,0.24506713021042492
